00000000) perceptual - 227.09537; gen_gan - 3.85486; feature_matching - 12.96188; equivariance_value - 1.14218; equivariance_jacobian - 0.77758; disc_gan - 7.50982
00000696) perceptual - 117.77039; gen_gan - 0.33892; feature_matching - 5.88269; equivariance_value - 0.94318; equivariance_jacobian - 0.86727; disc_gan - 0.40136
00000697) perceptual - 109.98769; gen_gan - 0.33342; feature_matching - 5.45595; equivariance_value - 0.83230; equivariance_jacobian - 0.84483; disc_gan - 0.40018
00000698) perceptual - 114.69005; gen_gan - 0.33769; feature_matching - 5.69390; equivariance_value - 0.83379; equivariance_jacobian - 0.82324; disc_gan - 0.40355
00000699) perceptual - 115.13102; gen_gan - 0.33497; feature_matching - 5.84223; equivariance_value - 0.91573; equivariance_jacobian - 0.86893; disc_gan - 0.40079
00000700) perceptual - 114.89588; gen_gan - 0.34208; feature_matching - 5.76298; equivariance_value - 0.86987; equivariance_jacobian - 0.82467; disc_gan - 0.39281
00000701) perceptual - 113.11674; gen_gan - 0.33372; feature_matching - 5.67113; equivariance_value - 0.77589; equivariance_jacobian - 0.79372; disc_gan - 0.40338
00000702) perceptual - 110.83301; gen_gan - 0.33911; feature_matching - 5.60661; equivariance_value - 0.83188; equivariance_jacobian - 0.84239; disc_gan - 0.39722
00000703) perceptual - 112.97986; gen_gan - 0.33450; feature_matching - 5.78027; equivariance_value - 0.82180; equivariance_jacobian - 0.84136; disc_gan - 0.39884
00000704) perceptual - 108.97632; gen_gan - 0.33776; feature_matching - 5.29622; equivariance_value - 0.88436; equivariance_jacobian - 0.84203; disc_gan - 0.39952
00000705) perceptual - 112.67748; gen_gan - 0.33556; feature_matching - 5.54305; equivariance_value - 0.86389; equivariance_jacobian - 0.81828; disc_gan - 0.40288
00000706) perceptual - 108.53825; gen_gan - 0.33267; feature_matching - 5.42110; equivariance_value - 0.90403; equivariance_jacobian - 0.85760; disc_gan - 0.40161
00000707) perceptual - 116.30296; gen_gan - 0.33949; feature_matching - 5.83184; equivariance_value - 0.86324; equivariance_jacobian - 0.83573; disc_gan - 0.39680
00000708) perceptual - 117.50476; gen_gan - 0.34377; feature_matching - 5.80790; equivariance_value - 0.81024; equivariance_jacobian - 0.78427; disc_gan - 0.39744
00000709) perceptual - 115.37433; gen_gan - 0.34786; feature_matching - 5.84583; equivariance_value - 0.86973; equivariance_jacobian - 0.82897; disc_gan - 0.39101
00000710) perceptual - 117.53713; gen_gan - 0.34725; feature_matching - 5.94933; equivariance_value - 0.89900; equivariance_jacobian - 0.88525; disc_gan - 0.39057
00000711) perceptual - 110.59323; gen_gan - 0.32873; feature_matching - 5.52895; equivariance_value - 0.85741; equivariance_jacobian - 0.81712; disc_gan - 0.39729
00000712) perceptual - 113.46297; gen_gan - 0.34687; feature_matching - 5.74536; equivariance_value - 0.91001; equivariance_jacobian - 0.94508; disc_gan - 0.39450
00000713) perceptual - 116.73152; gen_gan - 0.33897; feature_matching - 5.92511; equivariance_value - 0.81218; equivariance_jacobian - 0.83219; disc_gan - 0.39578
00000714) perceptual - 113.23156; gen_gan - 0.34370; feature_matching - 5.60635; equivariance_value - 0.96777; equivariance_jacobian - 0.85995; disc_gan - 0.39457
00000715) perceptual - 112.73137; gen_gan - 0.34504; feature_matching - 5.64778; equivariance_value - 0.85732; equivariance_jacobian - 0.83493; disc_gan - 0.38972
00000716) perceptual - 111.25557; gen_gan - 0.34166; feature_matching - 5.51524; equivariance_value - 0.87162; equivariance_jacobian - 0.85108; disc_gan - 0.39259
00000717) perceptual - 117.79491; gen_gan - 0.34025; feature_matching - 5.93042; equivariance_value - 0.91210; equivariance_jacobian - 0.98157; disc_gan - 0.39595
00000718) perceptual - 113.80490; gen_gan - 0.33822; feature_matching - 5.71699; equivariance_value - 0.88328; equivariance_jacobian - 0.82645; disc_gan - 0.39460
00000719) perceptual - 112.80389; gen_gan - 0.34211; feature_matching - 5.69579; equivariance_value - 0.92717; equivariance_jacobian - 0.84857; disc_gan - 0.39731
00000720) perceptual - 115.50636; gen_gan - 0.34073; feature_matching - 5.81694; equivariance_value - 0.84761; equivariance_jacobian - 0.81443; disc_gan - 0.39435
00000721) perceptual - 114.61910; gen_gan - 0.34379; feature_matching - 5.72350; equivariance_value - 0.89522; equivariance_jacobian - 0.87571; disc_gan - 0.39430
00000722) perceptual - 114.43861; gen_gan - 0.34130; feature_matching - 5.90900; equivariance_value - 0.80938; equivariance_jacobian - 0.85634; disc_gan - 0.39211
00000723) perceptual - 114.37749; gen_gan - 0.34675; feature_matching - 5.76941; equivariance_value - 0.82431; equivariance_jacobian - 0.78740; disc_gan - 0.38980
00000724) perceptual - 113.00689; gen_gan - 0.33727; feature_matching - 5.67470; equivariance_value - 0.82790; equivariance_jacobian - 0.87600; disc_gan - 0.39659
00000725) perceptual - 115.93576; gen_gan - 0.35139; feature_matching - 5.82457; equivariance_value - 0.88837; equivariance_jacobian - 0.87597; disc_gan - 0.38561
00000726) perceptual - 115.89091; gen_gan - 0.34945; feature_matching - 5.84271; equivariance_value - 0.82310; equivariance_jacobian - 0.83079; disc_gan - 0.38747
00000727) perceptual - 116.68176; gen_gan - 0.35114; feature_matching - 5.84647; equivariance_value - 0.85883; equivariance_jacobian - 0.81963; disc_gan - 0.38821
00000728) perceptual - 111.88139; gen_gan - 0.33728; feature_matching - 5.56103; equivariance_value - 0.83033; equivariance_jacobian - 0.86575; disc_gan - 0.39355
00000729) perceptual - 117.74963; gen_gan - 0.34524; feature_matching - 5.89082; equivariance_value - 0.84684; equivariance_jacobian - 0.85390; disc_gan - 0.38961
00000730) perceptual - 114.11574; gen_gan - 0.35143; feature_matching - 5.76188; equivariance_value - 0.86072; equivariance_jacobian - 0.80427; disc_gan - 0.38661
00000731) perceptual - 112.41776; gen_gan - 0.33994; feature_matching - 5.63193; equivariance_value - 0.91452; equivariance_jacobian - 0.82092; disc_gan - 0.39698
00000732) perceptual - 115.52155; gen_gan - 0.34733; feature_matching - 5.71396; equivariance_value - 0.85160; equivariance_jacobian - 0.81249; disc_gan - 0.39268
00000733) perceptual - 112.83333; gen_gan - 0.33664; feature_matching - 5.68181; equivariance_value - 0.85159; equivariance_jacobian - 0.80583; disc_gan - 0.39589
00000734) perceptual - 110.32274; gen_gan - 0.34354; feature_matching - 5.46850; equivariance_value - 0.92505; equivariance_jacobian - 0.78886; disc_gan - 0.39103
00000735) perceptual - 116.62569; gen_gan - 0.34553; feature_matching - 5.94735; equivariance_value - 0.88084; equivariance_jacobian - 0.84140; disc_gan - 0.39031
00000736) perceptual - 113.43017; gen_gan - 0.34962; feature_matching - 5.73567; equivariance_value - 0.89838; equivariance_jacobian - 0.79478; disc_gan - 0.38597
00000737) perceptual - 112.12994; gen_gan - 0.34149; feature_matching - 5.62794; equivariance_value - 0.87536; equivariance_jacobian - 0.81708; disc_gan - 0.38608
00000738) perceptual - 115.60653; gen_gan - 0.35102; feature_matching - 5.85150; equivariance_value - 0.88273; equivariance_jacobian - 0.82528; disc_gan - 0.38506
00000739) perceptual - 110.77673; gen_gan - 0.34442; feature_matching - 5.61793; equivariance_value - 0.91931; equivariance_jacobian - 0.84847; disc_gan - 0.39011
00000740) perceptual - 112.75523; gen_gan - 0.35004; feature_matching - 5.62790; equivariance_value - 0.84020; equivariance_jacobian - 0.79173; disc_gan - 0.38746
00000741) perceptual - 113.25059; gen_gan - 0.35505; feature_matching - 5.65490; equivariance_value - 0.91318; equivariance_jacobian - 0.84745; disc_gan - 0.38357
00000742) perceptual - 114.65907; gen_gan - 0.34769; feature_matching - 5.88334; equivariance_value - 0.80940; equivariance_jacobian - 0.79061; disc_gan - 0.38616
00000743) perceptual - 110.40560; gen_gan - 0.34931; feature_matching - 5.54433; equivariance_value - 0.89171; equivariance_jacobian - 0.80443; disc_gan - 0.38749
00000744) perceptual - 112.42263; gen_gan - 0.34470; feature_matching - 5.68830; equivariance_value - 0.87562; equivariance_jacobian - 0.82307; disc_gan - 0.38757
00000745) perceptual - 115.93871; gen_gan - 0.35223; feature_matching - 5.94019; equivariance_value - 0.96943; equivariance_jacobian - 0.82460; disc_gan - 0.38858
00000746) perceptual - 111.81373; gen_gan - 0.34733; feature_matching - 5.59571; equivariance_value - 0.87646; equivariance_jacobian - 0.77750; disc_gan - 0.38367
00000747) perceptual - 114.19129; gen_gan - 0.34942; feature_matching - 5.66307; equivariance_value - 0.86385; equivariance_jacobian - 0.88012; disc_gan - 0.38514
00000748) perceptual - 114.60210; gen_gan - 0.34052; feature_matching - 5.80937; equivariance_value - 0.86535; equivariance_jacobian - 0.84817; disc_gan - 0.39254
00000749) perceptual - 117.47685; gen_gan - 0.35149; feature_matching - 5.94539; equivariance_value - 0.90474; equivariance_jacobian - 0.88408; disc_gan - 0.38376
00000750) perceptual - 118.67375; gen_gan - 0.35343; feature_matching - 6.11521; equivariance_value - 0.91555; equivariance_jacobian - 0.82563; disc_gan - 0.38237
00000751) perceptual - 113.35094; gen_gan - 0.35012; feature_matching - 5.80477; equivariance_value - 0.91501; equivariance_jacobian - 0.82037; disc_gan - 0.38941
00000752) perceptual - 111.88015; gen_gan - 0.35011; feature_matching - 5.71015; equivariance_value - 0.90489; equivariance_jacobian - 0.81251; disc_gan - 0.38368
00000753) perceptual - 112.67419; gen_gan - 0.35367; feature_matching - 5.67298; equivariance_value - 0.92929; equivariance_jacobian - 0.94050; disc_gan - 0.38531
00000754) perceptual - 111.13781; gen_gan - 0.35287; feature_matching - 5.62849; equivariance_value - 0.92802; equivariance_jacobian - 0.84719; disc_gan - 0.37884
00000755) perceptual - 118.05553; gen_gan - 0.35061; feature_matching - 5.95199; equivariance_value - 0.86904; equivariance_jacobian - 0.86028; disc_gan - 0.38685
00000756) perceptual - 114.76411; gen_gan - 0.35449; feature_matching - 5.89835; equivariance_value - 0.87317; equivariance_jacobian - 0.83281; disc_gan - 0.38247
00000757) perceptual - 113.59875; gen_gan - 0.35011; feature_matching - 5.72216; equivariance_value - 0.83012; equivariance_jacobian - 0.78985; disc_gan - 0.38686
00000758) perceptual - 112.39818; gen_gan - 0.35152; feature_matching - 5.69420; equivariance_value - 0.91683; equivariance_jacobian - 0.83259; disc_gan - 0.38291
00000759) perceptual - 112.11804; gen_gan - 0.34757; feature_matching - 5.72432; equivariance_value - 0.86954; equivariance_jacobian - 0.79749; disc_gan - 0.38214
00000760) perceptual - 112.18022; gen_gan - 0.34658; feature_matching - 5.67627; equivariance_value - 0.87567; equivariance_jacobian - 0.80182; disc_gan - 0.38698
00000761) perceptual - 116.40428; gen_gan - 0.35621; feature_matching - 5.81551; equivariance_value - 0.90338; equivariance_jacobian - 0.86566; disc_gan - 0.38284
00000762) perceptual - 118.81458; gen_gan - 0.35390; feature_matching - 6.03845; equivariance_value - 0.84612; equivariance_jacobian - 0.81607; disc_gan - 0.38665
00000763) perceptual - 113.98976; gen_gan - 0.35355; feature_matching - 5.83870; equivariance_value - 0.84057; equivariance_jacobian - 0.81374; disc_gan - 0.37751
00000764) perceptual - 109.32498; gen_gan - 0.36138; feature_matching - 5.52511; equivariance_value - 0.79843; equivariance_jacobian - 0.81102; disc_gan - 0.37880
00000765) perceptual - 111.72852; gen_gan - 0.34898; feature_matching - 5.62454; equivariance_value - 0.80633; equivariance_jacobian - 0.77188; disc_gan - 0.38230
00000766) perceptual - 118.25272; gen_gan - 0.35359; feature_matching - 6.06912; equivariance_value - 0.86497; equivariance_jacobian - 0.82779; disc_gan - 0.38023
00000767) perceptual - 114.21474; gen_gan - 0.35585; feature_matching - 5.71521; equivariance_value - 0.94242; equivariance_jacobian - 0.89271; disc_gan - 0.37529
00000768) perceptual - 114.12888; gen_gan - 0.35510; feature_matching - 5.81017; equivariance_value - 0.85839; equivariance_jacobian - 0.91988; disc_gan - 0.38415
00000769) perceptual - 117.38420; gen_gan - 0.35476; feature_matching - 5.95623; equivariance_value - 0.89258; equivariance_jacobian - 0.79868; disc_gan - 0.38156
00000770) perceptual - 110.91124; gen_gan - 0.35192; feature_matching - 5.54993; equivariance_value - 0.86271; equivariance_jacobian - 0.84549; disc_gan - 0.38468
00000771) perceptual - 111.54484; gen_gan - 0.34855; feature_matching - 5.58062; equivariance_value - 0.82443; equivariance_jacobian - 0.83416; disc_gan - 0.38608
00000772) perceptual - 115.97154; gen_gan - 0.35880; feature_matching - 5.82167; equivariance_value - 0.89917; equivariance_jacobian - 0.81785; disc_gan - 0.37968
00000773) perceptual - 110.11090; gen_gan - 0.35457; feature_matching - 5.52107; equivariance_value - 0.91066; equivariance_jacobian - 0.86746; disc_gan - 0.37625
00000774) perceptual - 114.96082; gen_gan - 0.35163; feature_matching - 5.79989; equivariance_value - 0.86597; equivariance_jacobian - 0.86898; disc_gan - 0.38637
00000775) perceptual - 111.62400; gen_gan - 0.35737; feature_matching - 5.71903; equivariance_value - 0.89158; equivariance_jacobian - 0.83586; disc_gan - 0.37908
00000776) perceptual - 113.49755; gen_gan - 0.35069; feature_matching - 5.76565; equivariance_value - 0.82122; equivariance_jacobian - 0.79688; disc_gan - 0.38083
00000777) perceptual - 113.78506; gen_gan - 0.35676; feature_matching - 5.80272; equivariance_value - 0.86867; equivariance_jacobian - 0.85269; disc_gan - 0.38084
00000778) perceptual - 112.93451; gen_gan - 0.35693; feature_matching - 5.72524; equivariance_value - 0.83460; equivariance_jacobian - 0.84485; disc_gan - 0.37515
00000779) perceptual - 110.12353; gen_gan - 0.35993; feature_matching - 5.52723; equivariance_value - 0.88164; equivariance_jacobian - 0.79278; disc_gan - 0.37404
00000780) perceptual - 112.10686; gen_gan - 0.35471; feature_matching - 5.69547; equivariance_value - 0.81516; equivariance_jacobian - 0.79944; disc_gan - 0.38262
00000781) perceptual - 109.01872; gen_gan - 0.36331; feature_matching - 5.57870; equivariance_value - 0.80910; equivariance_jacobian - 0.80599; disc_gan - 0.37423
00000782) perceptual - 114.31752; gen_gan - 0.35286; feature_matching - 5.81094; equivariance_value - 0.87762; equivariance_jacobian - 0.81602; disc_gan - 0.37629
00000783) perceptual - 114.08366; gen_gan - 0.35766; feature_matching - 5.78304; equivariance_value - 0.80587; equivariance_jacobian - 0.78873; disc_gan - 0.38041
00000784) perceptual - 114.85768; gen_gan - 0.36652; feature_matching - 5.90621; equivariance_value - 0.90702; equivariance_jacobian - 0.87352; disc_gan - 0.37219
00000785) perceptual - 114.39638; gen_gan - 0.35840; feature_matching - 5.91863; equivariance_value - 0.89657; equivariance_jacobian - 0.82218; disc_gan - 0.37121
00000786) perceptual - 115.02237; gen_gan - 0.35238; feature_matching - 5.94024; equivariance_value - 0.85137; equivariance_jacobian - 0.86200; disc_gan - 0.38008
00000787) perceptual - 112.28907; gen_gan - 0.36196; feature_matching - 5.73394; equivariance_value - 0.85878; equivariance_jacobian - 0.85248; disc_gan - 0.37892
00000788) perceptual - 112.89201; gen_gan - 0.35524; feature_matching - 5.69611; equivariance_value - 0.90532; equivariance_jacobian - 0.87792; disc_gan - 0.38038
00000789) perceptual - 115.99651; gen_gan - 0.36232; feature_matching - 5.94318; equivariance_value - 0.88965; equivariance_jacobian - 0.78803; disc_gan - 0.37422
00000790) perceptual - 112.23582; gen_gan - 0.35755; feature_matching - 5.73078; equivariance_value - 0.91677; equivariance_jacobian - 0.80106; disc_gan - 0.37640
00000791) perceptual - 112.19188; gen_gan - 0.36629; feature_matching - 5.48437; equivariance_value - 0.93751; equivariance_jacobian - 0.85855; disc_gan - 0.37318
00000792) perceptual - 112.82755; gen_gan - 0.36560; feature_matching - 5.66610; equivariance_value - 0.76552; equivariance_jacobian - 0.79454; disc_gan - 0.37254
00000793) perceptual - 117.32774; gen_gan - 0.36209; feature_matching - 6.02274; equivariance_value - 0.79223; equivariance_jacobian - 0.83239; disc_gan - 0.37263
00000794) perceptual - 114.57702; gen_gan - 0.36168; feature_matching - 5.89051; equivariance_value - 0.86046; equivariance_jacobian - 0.80923; disc_gan - 0.37010
00000795) perceptual - 114.02775; gen_gan - 0.36039; feature_matching - 5.78260; equivariance_value - 0.85106; equivariance_jacobian - 0.85081; disc_gan - 0.37224
00000796) perceptual - 109.92444; gen_gan - 0.36097; feature_matching - 5.50846; equivariance_value - 0.87933; equivariance_jacobian - 0.82393; disc_gan - 0.37201
00000797) perceptual - 113.89223; gen_gan - 0.37267; feature_matching - 5.68352; equivariance_value - 0.88068; equivariance_jacobian - 0.85106; disc_gan - 0.36645
00000798) perceptual - 109.98843; gen_gan - 0.35837; feature_matching - 5.55220; equivariance_value - 0.86975; equivariance_jacobian - 0.85486; disc_gan - 0.37735
00000799) perceptual - 115.15958; gen_gan - 0.36616; feature_matching - 5.92436; equivariance_value - 0.79933; equivariance_jacobian - 1.16237; disc_gan - 0.36935
00000800) perceptual - 114.38454; gen_gan - 0.35815; feature_matching - 5.75954; equivariance_value - 0.86018; equivariance_jacobian - 0.83380; disc_gan - 0.37959
00000801) perceptual - 109.83958; gen_gan - 0.36299; feature_matching - 5.59799; equivariance_value - 0.89778; equivariance_jacobian - 0.84539; disc_gan - 0.36895
00000802) perceptual - 110.67638; gen_gan - 0.36984; feature_matching - 5.59330; equivariance_value - 0.90904; equivariance_jacobian - 0.87178; disc_gan - 0.36395
00000803) perceptual - 113.40814; gen_gan - 0.36330; feature_matching - 5.74798; equivariance_value - 0.87685; equivariance_jacobian - 0.78893; disc_gan - 0.37343
00000804) perceptual - 113.89028; gen_gan - 0.36747; feature_matching - 5.88518; equivariance_value - 0.83077; equivariance_jacobian - 0.85362; disc_gan - 0.37110
00000805) perceptual - 114.00458; gen_gan - 0.36035; feature_matching - 5.75735; equivariance_value - 0.85963; equivariance_jacobian - 0.79290; disc_gan - 0.37272
00000806) perceptual - 114.48902; gen_gan - 0.35998; feature_matching - 5.87190; equivariance_value - 0.94375; equivariance_jacobian - 0.86758; disc_gan - 0.37526
00000807) perceptual - 116.80157; gen_gan - 0.37256; feature_matching - 5.91666; equivariance_value - 0.84970; equivariance_jacobian - 0.81139; disc_gan - 0.36310
00000808) perceptual - 113.89738; gen_gan - 0.36374; feature_matching - 5.87478; equivariance_value - 0.87992; equivariance_jacobian - 0.83267; disc_gan - 0.37004
00000809) perceptual - 110.64494; gen_gan - 0.36953; feature_matching - 5.58888; equivariance_value - 0.79644; equivariance_jacobian - 0.86178; disc_gan - 0.36771
00000810) perceptual - 113.10516; gen_gan - 0.36204; feature_matching - 5.82249; equivariance_value - 0.89016; equivariance_jacobian - 0.97499; disc_gan - 0.37387
00000811) perceptual - 112.72485; gen_gan - 0.37202; feature_matching - 5.63626; equivariance_value - 0.88822; equivariance_jacobian - 0.83456; disc_gan - 0.36659
00000812) perceptual - 114.33778; gen_gan - 0.36761; feature_matching - 5.93206; equivariance_value - 0.90058; equivariance_jacobian - 0.85295; disc_gan - 0.36718
00000813) perceptual - 114.12061; gen_gan - 0.36686; feature_matching - 5.77792; equivariance_value - 0.86609; equivariance_jacobian - 0.76749; disc_gan - 0.36685
00000814) perceptual - 112.33865; gen_gan - 0.36553; feature_matching - 5.67886; equivariance_value - 0.84884; equivariance_jacobian - 0.82618; disc_gan - 0.36956
00000815) perceptual - 114.87425; gen_gan - 0.36761; feature_matching - 5.92567; equivariance_value - 0.78896; equivariance_jacobian - 0.83343; disc_gan - 0.36911
00000816) perceptual - 108.47116; gen_gan - 0.36851; feature_matching - 5.37044; equivariance_value - 0.89610; equivariance_jacobian - 0.88327; disc_gan - 0.37069
00000817) perceptual - 113.31982; gen_gan - 0.36275; feature_matching - 5.77180; equivariance_value - 0.90252; equivariance_jacobian - 0.83648; disc_gan - 0.36853
00000818) perceptual - 111.86201; gen_gan - 0.37019; feature_matching - 5.74139; equivariance_value - 0.83171; equivariance_jacobian - 0.83187; disc_gan - 0.36505
00000819) perceptual - 111.96458; gen_gan - 0.36637; feature_matching - 5.61104; equivariance_value - 0.82189; equivariance_jacobian - 0.78962; disc_gan - 0.36759
00000820) perceptual - 117.34166; gen_gan - 0.37074; feature_matching - 5.98823; equivariance_value - 0.88512; equivariance_jacobian - 0.83733; disc_gan - 0.36214
00000821) perceptual - 113.03474; gen_gan - 0.37158; feature_matching - 5.81438; equivariance_value - 0.89097; equivariance_jacobian - 0.79252; disc_gan - 0.36372
00000822) perceptual - 115.52672; gen_gan - 0.36844; feature_matching - 5.92521; equivariance_value - 0.85514; equivariance_jacobian - 1.22925; disc_gan - 0.36556
00000823) perceptual - 112.96284; gen_gan - 0.37288; feature_matching - 5.80346; equivariance_value - 0.91555; equivariance_jacobian - 0.85190; disc_gan - 0.36419
00000824) perceptual - 112.57140; gen_gan - 0.36846; feature_matching - 5.64711; equivariance_value - 0.80960; equivariance_jacobian - 0.81375; disc_gan - 0.36340
00000825) perceptual - 109.62844; gen_gan - 0.36950; feature_matching - 5.52099; equivariance_value - 0.74737; equivariance_jacobian - 0.82321; disc_gan - 0.36648
00000826) perceptual - 111.74433; gen_gan - 0.36940; feature_matching - 5.72694; equivariance_value - 0.91345; equivariance_jacobian - 0.82188; disc_gan - 0.36263
00000827) perceptual - 112.81894; gen_gan - 0.36647; feature_matching - 5.71033; equivariance_value - 0.92882; equivariance_jacobian - 1.16515; disc_gan - 0.36617
00000828) perceptual - 114.25255; gen_gan - 0.37589; feature_matching - 5.94465; equivariance_value - 0.80161; equivariance_jacobian - 0.80081; disc_gan - 0.35812
00000829) perceptual - 114.89253; gen_gan - 0.37077; feature_matching - 5.88705; equivariance_value - 0.86926; equivariance_jacobian - 0.85227; disc_gan - 0.36731
00000830) perceptual - 113.15375; gen_gan - 0.37897; feature_matching - 5.66010; equivariance_value - 0.87538; equivariance_jacobian - 0.83365; disc_gan - 0.35493
00000831) perceptual - 113.82493; gen_gan - 0.37781; feature_matching - 5.82741; equivariance_value - 0.90012; equivariance_jacobian - 0.82682; disc_gan - 0.36211
00000832) perceptual - 113.24541; gen_gan - 0.37001; feature_matching - 5.81641; equivariance_value - 0.84724; equivariance_jacobian - 0.82601; disc_gan - 0.36722
00000833) perceptual - 115.59041; gen_gan - 0.36615; feature_matching - 6.01759; equivariance_value - 0.84321; equivariance_jacobian - 0.83844; disc_gan - 0.36846
00000834) perceptual - 113.45228; gen_gan - 0.37280; feature_matching - 5.74874; equivariance_value - 0.85633; equivariance_jacobian - 0.78708; disc_gan - 0.36289
00000835) perceptual - 111.49059; gen_gan - 0.36929; feature_matching - 5.62408; equivariance_value - 0.91335; equivariance_jacobian - 0.83300; disc_gan - 0.36411
00000836) perceptual - 112.25481; gen_gan - 0.36963; feature_matching - 5.73722; equivariance_value - 0.89077; equivariance_jacobian - 1.35465; disc_gan - 0.36397
00000837) perceptual - 111.75108; gen_gan - 0.38203; feature_matching - 5.72900; equivariance_value - 0.82395; equivariance_jacobian - 0.80831; disc_gan - 0.35696
00000838) perceptual - 111.56111; gen_gan - 0.37035; feature_matching - 5.67249; equivariance_value - 0.86547; equivariance_jacobian - 0.84489; disc_gan - 0.36706
00000839) perceptual - 113.18619; gen_gan - 0.36969; feature_matching - 5.80203; equivariance_value - 0.85539; equivariance_jacobian - 0.81237; disc_gan - 0.36455
00000840) perceptual - 113.65974; gen_gan - 0.37025; feature_matching - 5.90885; equivariance_value - 0.83562; equivariance_jacobian - 0.79626; disc_gan - 0.36129
00000841) perceptual - 113.62254; gen_gan - 0.37433; feature_matching - 5.77531; equivariance_value - 0.88170; equivariance_jacobian - 0.80177; disc_gan - 0.36418
00000842) perceptual - 115.72179; gen_gan - 0.38298; feature_matching - 6.01815; equivariance_value - 0.85246; equivariance_jacobian - 0.79821; disc_gan - 0.35089
00000843) perceptual - 116.01807; gen_gan - 0.37822; feature_matching - 5.96620; equivariance_value - 0.90508; equivariance_jacobian - 0.83287; disc_gan - 0.35816
00000844) perceptual - 112.12478; gen_gan - 0.38255; feature_matching - 5.76957; equivariance_value - 0.90551; equivariance_jacobian - 0.81232; disc_gan - 0.35510
00000845) perceptual - 113.62043; gen_gan - 0.37744; feature_matching - 5.68860; equivariance_value - 0.90431; equivariance_jacobian - 0.82656; disc_gan - 0.36022
00000846) perceptual - 114.75226; gen_gan - 0.37442; feature_matching - 5.87461; equivariance_value - 0.91008; equivariance_jacobian - 0.82787; disc_gan - 0.35748
00000847) perceptual - 111.95591; gen_gan - 0.37322; feature_matching - 5.74181; equivariance_value - 0.85369; equivariance_jacobian - 0.84096; disc_gan - 0.35732
00000848) perceptual - 107.23323; gen_gan - 0.37639; feature_matching - 5.40741; equivariance_value - 0.86127; equivariance_jacobian - 0.81728; disc_gan - 0.35763
00000849) perceptual - 111.15932; gen_gan - 0.37620; feature_matching - 5.63709; equivariance_value - 0.81118; equivariance_jacobian - 0.79102; disc_gan - 0.35786
00000850) perceptual - 113.23820; gen_gan - 0.37323; feature_matching - 5.87240; equivariance_value - 0.88540; equivariance_jacobian - 0.84269; disc_gan - 0.36299
00000851) perceptual - 116.46950; gen_gan - 0.38542; feature_matching - 6.02230; equivariance_value - 0.88900; equivariance_jacobian - 0.87014; disc_gan - 0.35271
00000852) perceptual - 112.15173; gen_gan - 0.37823; feature_matching - 5.74713; equivariance_value - 0.84391; equivariance_jacobian - 0.83260; disc_gan - 0.35523
00000853) perceptual - 114.29706; gen_gan - 0.38016; feature_matching - 5.80467; equivariance_value - 0.86255; equivariance_jacobian - 0.81154; disc_gan - 0.36241
00000854) perceptual - 111.97845; gen_gan - 0.37090; feature_matching - 5.70796; equivariance_value - 0.87293; equivariance_jacobian - 0.80224; disc_gan - 0.35837
00000855) perceptual - 112.74581; gen_gan - 0.37462; feature_matching - 5.67374; equivariance_value - 0.87087; equivariance_jacobian - 0.84719; disc_gan - 0.36003
00000856) perceptual - 112.72110; gen_gan - 0.37055; feature_matching - 5.83355; equivariance_value - 0.87606; equivariance_jacobian - 0.78965; disc_gan - 0.35710
00000857) perceptual - 110.86526; gen_gan - 0.37772; feature_matching - 5.65341; equivariance_value - 0.82610; equivariance_jacobian - 0.80987; disc_gan - 0.36038
00000858) perceptual - 118.51710; gen_gan - 0.38412; feature_matching - 6.15577; equivariance_value - 0.87798; equivariance_jacobian - 0.79992; disc_gan - 0.35672
00000859) perceptual - 111.82399; gen_gan - 0.37746; feature_matching - 5.79896; equivariance_value - 0.84779; equivariance_jacobian - 0.86407; disc_gan - 0.35361
00000860) perceptual - 120.29668; gen_gan - 0.38272; feature_matching - 6.13861; equivariance_value - 0.87433; equivariance_jacobian - 0.83598; disc_gan - 0.35635
00000861) perceptual - 111.15881; gen_gan - 0.38060; feature_matching - 5.74984; equivariance_value - 0.90291; equivariance_jacobian - 0.83905; disc_gan - 0.35776
00000862) perceptual - 116.10445; gen_gan - 0.37830; feature_matching - 5.99561; equivariance_value - 0.88121; equivariance_jacobian - 0.87622; disc_gan - 0.35523
00000863) perceptual - 114.36815; gen_gan - 0.37945; feature_matching - 5.90565; equivariance_value - 0.87396; equivariance_jacobian - 0.79872; disc_gan - 0.35663
00000864) perceptual - 113.55213; gen_gan - 0.38412; feature_matching - 5.70757; equivariance_value - 0.83036; equivariance_jacobian - 0.77071; disc_gan - 0.35402
00000865) perceptual - 113.86077; gen_gan - 0.38467; feature_matching - 5.73997; equivariance_value - 0.86253; equivariance_jacobian - 0.81906; disc_gan - 0.35071
00000866) perceptual - 114.26321; gen_gan - 0.37209; feature_matching - 5.76995; equivariance_value - 0.84693; equivariance_jacobian - 0.78806; disc_gan - 0.35703
00000867) perceptual - 111.93439; gen_gan - 0.38958; feature_matching - 5.82836; equivariance_value - 0.82061; equivariance_jacobian - 0.87924; disc_gan - 0.34679
00000868) perceptual - 113.10423; gen_gan - 0.38176; feature_matching - 5.80278; equivariance_value - 0.87136; equivariance_jacobian - 0.80421; disc_gan - 0.35405
00000869) perceptual - 110.11820; gen_gan - 0.38397; feature_matching - 5.50923; equivariance_value - 0.75537; equivariance_jacobian - 0.76925; disc_gan - 0.35264
